byte_offset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
68992,342,46,74,53,23,6,21,8,40,41,26,28,13,2,10,1,11,38,0,2,13,23,0,3,0,0,0,1,4,79,5,2,19,0,2,0,1,41,12,2,2,0,3,4,0,4,4,3,18,2,3,2,22,26,20,3,1,0,0,0,30,4,6,3,50,7,3,2,5,19,0,0,0,1,1,0,17,37,1,0,9,0,0,3,0,16,1,4,1,0,0,0,1,1,0,53,0,0,1,0,3,27,36,0,0,0,0,1,0,0,0,0,8,0,0,0,13,5,2,1,2,1,1,0,4,0,0,0,4,0,1,1,0,0,0,0,0,0,14,2,0,0,0,0,8,0,0,0,0,5,24,0,1,0,0,0,17,28,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,32,5,0,1,0,0,1,0,0,1,0,0,0,0,44,0,0,0,0,0,2,1,11,0,3,1,0,0,0,1,2,31,18,0,18,0,2,0,9,0,2,0,0,0,0,0,42,2,5,1,0,0,31,26,22,11,2,3,1,0,0,2,0,108
69120,342,43,81,52,24,7,19,8,39,39,25,28,15,2,10,1,14,38,0,2,11,24,1,4,0,0,0,1,4,77,5,2,21,1,2,0,1,38,12,2,2,0,2,4,0,2,4,2,18,2,3,2,22,26,20,4,1,0,0,0,32,4,6,3,49,5,3,2,5,19,0,0,0,1,1,0,21,40,2,1,9,0,0,3,0,21,6,2,0,0,0,0,1,1,0,61,0,0,1,0,1,28,36,0,0,0,1,1,0,0,0,0,6,1,1,0,12,4,2,0,1,0,1,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,12,1,0,0,0,0,8,0,0,0,0,4,23,0,0,0,0,0,17,26,1,3,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,32,5,1,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,2,1,8,0,3,1,0,0,0,1,2,32,19,0,18,0,2,1,9,0,2,0,0,0,0,0,46,1,5,0,0,0,31,24,16,8,1,2,2,0,0,2,0,102
69248,336,37,94,52,21,7,16,7,38,33,23,29,23,2,8,1,14,35,0,2,11,23,1,17,0,0,0,1,4,73,3,2,30,1,2,0,0,32,12,2,2,0,2,4,0,2,4,2,18,2,4,2,22,24,20,1,1,0,0,0,32,4,6,3,48,4,3,2,5,17,0,0,0,0,1,0,22,41,7,3,11,1,2,4,1,20,6,2,0,0,0,0,1,1,0,74,0,0,1,2,1,27,34,0,0,0,1,1,0,0,0,0,6,1,1,0,10,4,2,0,1,0,1,0,4,0,0,0,2,0,4,0,0,0,1,0,0,0,12,0,0,0,0,0,8,0,0,0,0,4,22,1,0,0,0,0,17,26,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,2,0,1,0,3,0,1,0,30,5,1,0,0,0,2,0,0,0,0,0,0,0,45,0,0,0,0,0,2,0,8,0,3,0,0,0,0,0,2,29,20,0,18,0,3,4,9,0,2,0,0,0,0,0,45,2,5,1,0,0,26,21,16,7,1,2,2,0,0,1,0,99
69376,336,33,116,50,19,7,13,7,36,31,24,28,35,2,6,1,15,26,0,2,2,23,1,28,0,0,0,0,3,70,3,1,38,1,2,0,0,32,11,2,2,0,1,2,0,1,4,2,18,2,4,2,21,22,19,1,1,0,0,0,32,4,6,3,43,2,2,2,5,16,0,0,1,0,2,0,23,44,9,3,2,3,3,5,5,19,6,2,0,0,0,0,0,1,0,89,0,0,1,2,1,22,34,0,0,0,1,1,0,0,0,0,7,1,1,0,9,4,2,0,1,0,1,0,4,0,0,0,2,0,4,0,0,0,1,0,0,0,12,0,0,0,0,0,9,0,2,0,0,4,23,1,0,0,0,0,16,26,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,2,0,1,0,3,0,1,0,28,2,1,0,0,0,2,0,0,0,1,0,0,0,45,0,0,0,0,0,2,0,7,0,3,0,0,0,0,0,2,27,20,0,18,2,5,6,9,0,0,0,0,0,0,0,40,2,7,4,0,0,24,21,16,7,1,2,2,0,0,0,0,91
69504,326,30,124,51,20,6,12,7,35,32,25,29,40,2,7,1,16,25,1,2,2,22,1,34,0,0,0,0,3,64,1,1,44,1,3,0,0,31,11,0,0,0,1,1,0,1,4,2,14,2,4,2,17,25,20,2,2,0,0,0,31,3,5,3,39,2,3,2,4,15,0,0,1,0,2,0,23,42,12,8,2,3,3,5,6,19,6,2,0,0,0,0,1,1,0,95,0,0,1,2,1,21,32,0,0,0,1,1,0,0,0,1,7,1,1,0,9,5,2,2,1,0,1,0,4,0,0,0,2,0,4,0,0,0,1,0,0,0,11,0,1,0,0,0,9,0,2,0,0,3,23,1,0,0,0,0,14,22,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1,0,2,1,1,0,2,0,1,0,29,2,1,0,0,0,2,0,0,0,1,0,0,0,43,0,0,0,0,0,2,0,7,0,3,0,0,0,0,0,2,28,20,0,18,3,5,6,12,0,0,0,0,0,0,0,34,4,9,4,0,0,22,20,20,6,1,2,1,0,0,0,0,87
69632,324,30,120,50,25,6,15,8,34,31,24,28,43,2,7,1,18,23,2,2,2,20,5,35,0,1,0,0,3,66,1,1,41,2,4,0,0,32,9,0,0,0,1,2,0,2,4,2,15,2,4,2,17,25,20,2,1,0,0,0,26,3,5,3,39,4,4,2,5,16,0,0,1,0,2,0,21,36,12,8,2,3,3,5,6,18,7,2,0,0,0,0,1,1,0,87,1,0,2,2,1,20,30,0,1,0,1,1,0,0,1,1,7,1,2,0,9,5,2,3,1,0,0,0,3,0,0,0,2,1,4,0,1,0,1,0,0,0,11,0,1,0,0,0,9,0,2,0,1,3,21,1,1,0,0,0,14,23,0,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,9,0,0,0,1,0,1,0,2,3,1,0,1,0,1,0,30,2,3,0,0,0,4,0,0,0,1,0,0,0,40,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,2,26,20,0,18,3,6,7,12,0,0,0,0,0,1,0,30,4,11,4,0,0,22,22,18,6,1,2,1,0,0,0,0,88
69760,320,31,119,50,28,5,14,7,32,33,27,28,48,4,6,1,18,20,2,2,2,19,6,36,3,2,0,0,3,74,1,1,42,3,5,0,0,32,9,0,0,0,1,2,0,2,4,2,15,2,3,2,17,24,18,2,1,0,0,0,24,3,4,3,40,4,4,2,5,13,0,0,1,0,1,0,21,30,13,8,2,3,3,5,6,19,7,2,0,0,0,0,1,1,0,81,1,0,1,2,1,19,28,0,1,0,1,1,0,0,2,1,6,1,3,0,9,5,1,5,1,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,10,0,1,0,0,0,9,0,2,0,2,2,20,1,1,0,0,0,14,23,0,2,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,9,0,1,1,2,0,1,0,4,3,1,0,0,0,1,0,30,3,3,0,0,0,4,0,0,0,2,0,0,0,39,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,2,27,20,0,18,3,7,7,12,0,0,1,0,0,2,1,30,4,15,4,0,0,21,21,18,7,1,1,1,0,0,0,0,88
69888,313,32,117,48,33,5,17,8,27,37,27,29,48,4,8,2,19,18,4,2,3,19,7,37,5,3,0,1,3,77,1,1,42,3,5,0,0,31,11,0,1,0,2,2,0,2,4,2,16,2,3,2,16,22,18,2,2,0,0,0,23,3,4,3,38,4,5,2,4,7,0,0,2,0,1,0,19,29,14,8,2,3,3,5,6,19,7,3,0,0,0,0,2,1,0,77,1,0,2,2,1,16,25,0,1,0,1,1,0,2,4,5,6,1,3,0,10,5,2,11,1,0,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,8,0,1,0,3,0,5,0,2,0,2,4,19,1,1,0,0,0,14,19,0,2,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,9,0,1,1,2,0,1,0,10,3,1,0,0,1,1,0,23,4,3,0,0,0,4,0,0,0,2,0,0,0,35,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,25,20,0,18,3,8,7,16,0,0,1,0,0,2,1,27,5,15,4,0,0,21,22,18,11,2,2,1,0,0,0,0,78
70016,301,34,118,46,36,4,19,8,26,41,32,32,49,4,8,2,18,17,4,3,3,18,7,39,6,3,1,1,3,75,1,1,42,3,5,0,0,30,10,0,1,0,2,2,0,2,4,2,17,2,3,2,10,22,18,4,2,0,0,0,21,3,2,2,30,3,4,1,3,6,0,1,2,0,1,0,17,27,14,8,2,3,3,5,6,19,7,5,0,0,0,0,2,1,0,74,1,0,5,2,1,15,26,0,1,0,2,1,1,5,10,7,6,2,3,0,12,4,4,15,1,0,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,7,0,1,0,3,1,4,0,2,0,2,6,18,1,1,0,0,0,9,19,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,0,2,0,9,0,1,1,2,0,1,4,10,3,2,0,0,1,1,0,22,6,3,0,0,0,4,0,0,0,2,0,0,0,34,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,24,20,0,9,3,9,7,18,0,1,1,0,0,2,1,25,5,15,4,0,0,21,22,18,15,4,4,1,0,1,0,0,70
70144,291,32,117,45,40,4,22,7,27,44,34,33,49,4,8,2,18,16,4,3,3,17,7,41,6,3,1,1,4,74,1,1,43,3,5,0,0,29,9,0,1,0,2,2,0,2,4,2,13,2,3,2,10,22,18,4,2,0,0,0,20,2,0,1,23,2,4,0,2,6,0,1,3,0,1,0,17,26,14,8,2,3,3,5,6,19,7,7,0,0,0,0,2,1,0,72,2,0,8,2,2,15,27,0,1,0,2,1,2,7,16,7,5,2,3,0,15,3,6,19,3,0,1,0,0,0,0,0,3,1,4,0,2,0,1,0,0,0,7,0,1,0,3,1,2,0,2,0,2,8,18,1,1,0,0,0,8,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,0,2,0,10,0,1,1,2,0,1,8,10,3,2,0,0,1,1,1,24,7,4,0,0,0,5,0,0,0,2,0,0,0,32,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,23,20,0,0,3,9,7,20,0,1,1,0,0,2,1,23,6,15,4,1,0,22,21,18,18,6,6,1,0,1,0,0,63
70272,289,31,118,44,42,6,22,7,27,44,33,36,48,4,6,1,22,15,5,2,5,19,8,42,6,3,2,1,3,73,2,1,45,3,5,0,1,28,9,0,1,0,2,2,0,2,5,2,13,2,3,3,10,22,18,5,4,0,0,0,18,2,0,0,22,2,4,2,2,3,0,1,3,0,1,0,17,24,14,8,2,3,3,6,6,21,7,7,0,0,0,0,2,1,0,70,3,0,8,2,2,13,24,0,1,0,2,0,2,7,16,7,2,2,3,0,16,3,6,19,3,0,1,0,0,0,0,0,5,1,4,0,2,0,1,0,0,0,6,0,1,0,3,1,1,0,2,0,2,6,16,1,2,0,0,0,8,11,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,0,2,0,10,0,1,1,2,0,2,8,10,3,2,0,1,1,1,1,24,6,6,0,3,0,5,0,0,0,2,0,2,0,30,0,0,0,0,0,3,0,8,0,1,0,0,0,0,0,0,23,20,0,0,3,7,7,20,0,1,1,0,0,2,2,21,6,14,4,1,4,24,22,19,16,6,6,1,0,1,0,0,56
70400,278,30,112,32,43,6,22,6,26,50,32,39,51,4,7,1,21,19,5,2,6,19,8,42,6,3,3,1,6,76,2,1,46,3,5,0,1,31,12,0,1,0,2,2,0,2,7,2,13,2,3,3,10,14,9,6,4,0,0,0,16,2,0,0,26,2,4,2,2,6,0,1,3,0,1,0,17,22,14,8,2,3,3,6,7,13,7,9,0,0,0,0,2,1,0,68,3,0,8,2,4,13,24,0,1,0,2,0,5,7,16,7,4,2,3,0,16,3,6,25,6,0,1,0,0,0,0,0,6,1,4,0,2,0,1,0,0,0,6,0,1,0,3,1,1,0,2,0,2,7,17,1,3,0,1,0,8,13,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,0,2,0,13,0,1,1,2,0,8,8,10,3,2,0,1,1,1,1,30,6,6,0,3,0,5,0,0,0,2,0,2,0,30,0,0,0,0,0,3,0,10,0,1,0,0,0,0,0,0,24,20,0,0,3,7,7,20,0,1,1,0,0,3,2,21,7,14,4,1,6,16,14,10,18,6,8,1,0,1,0,1,50
70528,275,30,107,28,45,7,23,5,22,53,31,41,54,4,11,1,18,19,5,2,7,17,8,42,9,3,4,2,7,76,2,1,49,3,5,0,1,29,12,0,1,0,2,2,0,3,5,2,14,2,4,3,11,13,8,6,4,0,0,0,14,2,0,0,28,2,5,2,2,11,0,1,3,0,1,0,15,20,15,8,2,3,3,6,7,10,7,10,0,0,0,0,2,1,1,64,3,0,8,2,5,12,21,0,2,0,2,0,5,7,16,7,5,2,3,0,15,2,6,29,7,0,1,0,0,0,0,0,6,1,4,0,2,0,1,0,0,0,5,0,1,0,3,1,1,0,3,0,2,7,15,1,3,0,1,0,9,15,0,0,1,0,0,0,1,0,2,0,1,0,0,0,2,0,2,0,14,0,1,1,2,3,9,8,10,3,2,0,1,1,1,1,33,6,6,0,3,0,5,0,0,0,2,0,2,0,28,0,0,0,0,0,3,0,12,0,1,0,0,0,0,0,0,26,18,0,0,3,7,7,21,0,1,1,0,0,4,2,18,7,15,4,1,6,17,10,6,18,6,9,1,0,1,0,1,47
70656,270,29,107,26,49,7,24,7,21,55,32,41,55,4,11,1,18,21,5,2,9,16,9,42,10,3,5,2,11,73,2,1,50,3,5,0,1,30,13,0,1,0,2,2,0,3,3,1,13,1,4,2,3,12,8,6,4,0,1,0,13,1,0,0,24,2,5,2,2,13,0,1,3,0,1,0,14,18,15,8,2,3,3,6,7,10,8,12,0,0,0,0,3,1,1,62,3,0,8,2,7,12,23,0,2,0,4,0,5,8,16,7,8,2,3,0,15,1,6,31,9,0,1,0,0,0,0,0,6,2,4,1,2,0,1,0,0,0,5,0,1,0,3,1,1,0,3,0,2,8,15,1,3,0,1,0,3,15,1,0,2,0,0,0,1,0,3,0,1,0,0,0,2,0,2,0,16,0,2,1,2,5,9,8,10,3,2,0,1,1,1,1,36,8,6,0,4,0,6,0,0,0,2,0,2,0,26,0,0,0,0,0,3,0,12,0,1,0,0,0,0,1,0,25,8,0,0,3,7,7,22,0,1,1,0,0,4,2,16,7,15,4,1,6,17,9,6,19,6,11,1,0,1,0,1,40
70784,271,34,118,26,51,6,30,7,21,54,32,41,54,2,10,1,18,19,5,2,10,15,10,41,10,3,9,2,11,68,2,1,49,3,5,0,1,36,13,0,1,0,2,2,0,3,3,0,5,0,3,1,2,11,8,6,4,0,2,0,12,1,1,0,18,2,5,3,2,16,0,1,3,0,1,0,15,17,15,9,2,3,3,3,7,12,7,12,0,1,0,0,6,1,1,64,3,1,8,2,7,11,21,0,2,0,6,0,5,8,16,7,11,2,3,0,23,1,6,31,9,1,2,1,0,0,0,0,6,2,3,1,2,0,1,0,0,0,5,0,1,0,3,1,1,0,3,0,2,9,14,1,3,0,1,0,3,7,1,0,2,0,0,0,1,0,3,0,1,0,0,0,2,0,2,0,16,0,2,1,2,5,9,8,10,3,2,0,1,1,1,1,37,8,6,0,4,0,5,0,0,0,2,0,2,0,24,0,0,0,0,0,1,0,9,0,1,0,0,0,0,1,0,23,2,0,0,3,7,7,21,0,1,1,0,0,4,2,15,7,17,4,1,6,17,13,6,21,6,11,1,0,3,0,1,31
70912,267,37,111,26,56,6,34,7,18,56,30,42,55,3,11,1,20,17,6,2,10,14,10,42,12,5,11,3,11,71,2,1,50,3,3,0,1,36,15,1,1,0,2,2,0,3,4,0,6,0,3,1,2,12,7,6,4,0,2,0,8,1,1,0,18,2,6,3,3,16,0,1,3,0,1,0,11,13,17,9,2,3,3,3,7,13,7,12,0,1,0,0,6,0,1,56,3,1,8,2,7,7,16,0,2,1,7,0,5,8,16,7,11,2,4,0,24,1,6,33,9,1,2,1,0,0,0,0,7,2,3,1,2,0,1,0,0,0,3,0,1,0,3,1,1,0,3,0,2,10,12,1,3,0,1,0,3,7,1,0,2,0,1,0,1,0,3,0,1,0,0,0,2,0,2,1,16,0,2,1,4,5,10,8,11,3,2,0,1,1,1,1,35,9,6,0,4,0,5,0,1,0,2,0,2,1,17,0,0,0,0,0,1,0,11,0,1,0,0,0,0,1,0,23,2,0,0,3,8,7,19,0,1,1,0,0,4,2,10,7,18,5,1,6,17,15,8,24,6,11,1,0,3,0,1,30
71040,259,38,105,29,59,8,36,7,16,57,28,41,55,4,16,2,24,18,6,1,11,13,10,42,13,5,12,3,11,69,4,0,52,4,3,0,1,35,16,2,2,0,2,2,0,3,4,0,6,0,4,1,2,14,2,6,5,0,2,0,3,0,1,1,18,2,6,3,4,18,0,1,3,0,1,0,8,7,17,9,3,3,3,3,7,14,7,12,0,1,1,0,6,0,1,48,3,1,8,2,7,7,13,0,2,2,7,0,5,8,16,7,11,2,4,0,21,1,6,35,9,1,2,1,0,0,0,3,9,2,3,1,2,0,1,0,0,0,1,0,1,0,3,1,1,1,3,0,2,10,10,1,3,0,1,0,4,7,1,0,2,0,1,0,1,0,3,0,1,0,1,0,2,0,2,1,16,0,2,3,4,5,10,9,11,3,2,0,1,1,2,1,38,9,6,2,7,0,5,0,1,0,2,0,2,1,14,0,0,0,0,0,1,0,11,0,1,0,0,0,0,1,1,23,2,0,0,3,8,7,18,0,1,1,0,0,4,2,6,7,18,5,3,6,19,13,8,24,6,11,1,0,3,0,1,29
71168,260,40,103,30,63,7,37,7,14,57,31,43,54,5,16,2,21,17,6,1,10,18,10,40,13,5,12,3,15,68,4,0,50,3,3,0,1,36,14,2,2,0,2,2,0,4,4,0,7,0,4,3,5,15,5,6,8,0,2,0,1,0,1,1,18,2,6,3,4,20,0,1,3,0,1,0,4,4,16,8,3,3,3,3,7,9,2,11,0,1,1,0,6,0,1,40,3,1,8,2,6,7,12,0,2,2,6,0,5,8,16,7,10,1,3,0,21,2,8,35,9,1,2,1,0,0,1,5,12,2,0,1,2,1,1,1,0,0,1,0,1,0,3,1,1,1,3,0,2,10,8,1,3,0,1,0,4,6,1,0,1,0,1,0,0,0,2,0,1,0,1,0,2,0,1,1,16,0,2,3,4,5,10,9,10,3,2,0,1,1,1,1,46,9,6,2,9,0,5,0,1,0,2,0,2,1,15,0,0,0,0,0,1,0,11,0,1,0,0,0,0,1,1,24,1,0,0,3,8,6,18,0,3,1,0,0,4,2,2,6,18,5,3,7,19,14,10,26,6,10,0,0,3,0,2,32
71296,259,42,88,29,65,8,38,7,15,66,33,41,44,5,17,2,22,17,8,1,10,20,10,27,13,5,12,3,16,72,4,0,37,3,3,0,1,38,14,2,2,0,2,2,0,4,4,0,7,0,3,4,5,16,6,6,9,0,2,0,1,0,1,1,18,2,7,3,4,20,0,1,3,0,3,0,3,3,11,6,1,2,1,2,6,9,2,12,0,1,2,0,6,0,1,33,3,1,10,0,9,7,13,0,4,8,6,0,5,8,16,7,10,1,3,1,23,2,9,41,9,1,2,1,1,0,1,5,13,2,0,1,2,1,0,1,0,0,1,0,1,0,4,1,1,1,3,0,2,11,8,0,3,0,1,0,4,6,1,0,1,0,2,0,0,0,2,0,1,0,1,0,2,0,1,1,12,0,7,4,4,5,9,9,9,3,1,0,1,1,1,1,46,9,7,2,9,0,7,0,1,0,2,0,3,1,14,0,0,0,0,0,1,1,13,0,1,0,1,0,0,1,2,26,0,0,0,3,8,4,16,0,3,1,0,0,4,2,2,5,17,4,6,7,19,14,12,33,6,10,0,0,3,0,2,33
71424,264,44,71,35,68,8,40,7,17,67,32,42,33,5,17,3,26,19,10,1,10,21,10,16,13,5,13,3,22,73,4,0,28,3,3,1,1,44,15,2,2,0,2,2,0,4,4,1,7,0,3,4,6,19,6,7,9,0,2,0,1,0,1,1,19,2,7,3,4,21,0,1,2,0,2,0,2,0,9,6,1,0,0,1,2,9,2,12,0,1,2,0,6,0,1,22,3,1,10,0,11,7,15,0,5,8,6,0,5,8,16,7,9,1,3,1,23,3,9,41,9,1,2,1,1,0,1,6,16,2,0,1,2,1,0,1,0,0,1,0,1,0,5,1,1,1,1,0,2,11,8,0,3,0,1,0,4,6,1,0,1,0,2,0,0,0,4,0,1,0,1,0,2,0,1,1,10,0,7,4,4,5,10,9,9,3,1,0,1,1,1,1,53,10,7,2,9,1,8,0,1,0,1,0,4,1,14,0,0,0,0,0,1,1,13,0,1,0,1,0,1,1,3,27,0,0,1,1,7,2,16,0,3,1,0,0,4,4,2,5,15,1,7,7,19,14,12,33,6,10,0,0,3,0,2,37
71552,257,49,65,34,69,8,39,8,17,69,34,44,27,5,16,3,27,23,10,1,10,23,11,10,13,6,13,4,24,71,3,0,21,3,2,1,1,49,15,2,2,0,1,2,0,4,4,1,7,0,3,4,6,17,5,7,8,0,2,0,1,0,1,1,17,2,6,3,4,21,0,1,3,0,2,0,3,0,6,1,2,0,0,1,1,9,2,12,0,1,2,0,5,0,1,14,4,1,10,0,13,11,20,3,6,8,6,0,5,10,16,6,9,1,3,1,23,2,9,39,9,1,2,1,1,0,2,6,16,2,0,1,2,1,0,1,0,0,2,0,0,0,5,1,1,1,1,0,2,12,10,0,3,0,1,1,4,6,1,0,1,0,2,0,0,0,5,0,1,0,1,0,2,0,1,1,7,0,7,4,4,6,10,9,9,2,1,0,1,1,1,1,56,10,7,2,9,1,8,0,1,0,1,0,4,1,19,0,0,0,0,0,1,1,14,0,1,0,1,0,2,1,3,29,2,0,1,0,8,2,16,0,3,1,0,0,4,4,3,3,13,1,10,7,19,15,8,34,6,10,0,0,3,0,2,40
71680,263,49,66,37,67,8,37,7,18,70,35,45,24,5,16,4,25,23,11,2,10,25,7,9,13,5,13,4,25,70,4,0,19,2,1,1,1,49,17,2,2,0,1,1,0,3,4,1,6,0,4,4,6,15,5,7,8,0,2,0,1,0,1,1,18,1,5,3,3,19,0,1,3,0,2,0,3,0,6,1,2,0,0,1,1,8,2,12,0,1,2,0,5,0,1,14,3,1,10,0,13,13,24,3,6,8,6,0,5,11,16,6,9,1,2,1,23,2,9,41,9,1,2,1,1,0,2,6,16,1,0,1,1,1,0,1,0,0,2,0,0,0,5,1,1,1,1,0,1,14,11,0,2,0,1,1,4,5,1,0,1,0,2,0,0,0,7,0,1,0,1,0,1,0,1,1,7,3,7,4,3,6,10,9,9,0,2,0,1,1,1,1,55,10,5,2,9,1,7,1,1,0,1,0,4,1,22,0,0,0,0,0,1,1,14,0,1,1,1,0,2,1,3,30,3,0,1,0,9,1,17,0,3,1,0,0,3,4,4,3,11,1,11,7,15,13,8,35,6,11,0,0,3,0,2,41
71808,253,47,64,39,69,9,38,7,18,71,35,43,23,3,16,4,28,24,11,2,11,27,6,9,11,4,13,4,25,65,4,0,15,1,0,1,3,49,17,2,2,0,1,1,0,4,4,1,7,0,4,4,6,16,5,9,8,0,3,0,2,0,1,1,18,1,5,3,3,19,0,1,3,0,3,0,3,0,4,2,2,2,0,1,1,6,2,12,0,1,2,0,5,0,2,14,3,1,10,0,14,12,24,3,6,10,6,0,5,11,15,6,10,1,1,2,23,2,10,42,9,1,2,1,1,0,2,6,17,1,0,1,2,1,1,1,1,1,3,1,0,0,5,1,1,1,1,0,0,14,11,0,2,0,1,1,4,6,1,0,1,0,2,0,0,0,7,0,0,0,1,0,2,0,3,1,7,3,6,3,2,6,10,10,7,0,2,0,1,1,1,1,55,9,5,2,11,1,7,1,2,0,0,2,5,1,23,0,3,0,0,0,1,1,14,0,1,1,1,0,2,1,3,30,3,0,1,0,9,1,17,0,3,0,0,0,2,3,4,3,8,1,11,7,11,13,10,37,6,12,0,0,3,0,2,39
71936,256,48,63,40,70,9,35,6,19,70,34,42,25,4,17,3,30,25,9,2,10,28,5,9,9,3,13,3,25,67,4,0,15,1,0,1,4,47,15,2,1,0,0,1,0,4,4,1,6,0,4,4,5,20,5,9,7,0,3,0,2,0,1,1,20,2,4,3,3,21,0,1,2,0,3,0,3,0,3,5,2,2,0,1,1,6,2,12,0,1,2,0,4,0,2,14,3,1,9,0,14,12,25,3,6,11,6,0,5,9,13,2,11,1,1,2,23,2,9,38,9,1,1,1,1,0,2,6,18,1,0,1,2,1,1,1,1,2,3,1,0,0,2,1,1,1,1,0,0,13,9,0,2,0,1,1,5,6,1,0,1,0,2,0,0,0,7,0,0,0,1,0,5,0,4,1,7,3,6,3,3,6,10,10,1,0,2,0,1,0,1,1,59,8,6,2,11,1,8,1,3,0,0,2,6,1,25,2,3,0,0,0,1,1,16,0,1,1,1,0,2,1,4,32,3,0,1,0,8,2,13,0,3,0,0,0,3,3,4,2,9,2,11,7,11,12,12,33,6,11,0,0,3,1,2,45
72064,254,48,61,41,68,11,33,6,18,66,29,41,25,4,17,3,40,25,10,1,10,29,5,9,8,3,12,3,27,68,4,0,16,1,0,2,5,47,17,3,1,0,0,1,0,5,4,1,5,0,4,4,5,24,5,7,7,0,3,0,2,0,1,1,26,5,4,3,3,22,0,0,2,0,3,0,3,0,3,5,2,2,0,1,1,6,2,11,0,1,2,0,4,0,2,14,3,1,6,0,14,15,24,3,6,11,5,0,4,8,7,0,12,0,1,2,21,4,8,34,9,1,1,1,1,0,2,6,19,1,0,2,2,1,1,1,1,2,3,1,0,0,2,0,1,1,1,0,0,11,10,0,2,0,1,1,4,6,1,0,1,0,2,0,0,0,7,0,0,0,1,0,4,0,3,1,7,3,6,3,3,6,11,6,1,0,1,0,1,0,1,1,59,8,6,2,11,1,9,1,4,0,0,2,6,1,24,2,3,0,0,0,0,1,14,0,0,1,1,0,2,1,4,32,3,0,1,0,7,2,11,0,2,0,0,0,4,3,5,2,10,2,15,7,16,11,14,30,5,9,0,0,2,1,2,58
72192,249,47,62,40,65,10,31,6,17,70,27,42,26,5,20,3,44,27,11,1,10,31,5,7,9,3,13,3,26,66,4,0,15,1,0,2,5,46,17,3,1,0,0,1,0,5,4,1,4,0,4,4,5,26,7,8,7,0,3,0,2,0,1,1,25,7,5,4,3,22,0,0,1,0,3,0,2,0,5,5,2,2,0,1,1,7,2,11,0,1,2,0,4,0,2,14,2,1,3,0,13,18,25,4,6,11,5,0,3,6,1,0,14,0,1,2,19,4,6,30,7,1,1,1,1,0,2,6,16,2,0,2,1,1,1,1,1,2,4,1,0,0,2,0,1,1,1,0,0,10,9,0,2,0,1,1,4,6,1,0,1,0,2,0,0,0,7,0,0,0,1,0,4,0,3,1,6,3,6,3,3,6,11,2,2,0,2,0,1,0,1,0,56,8,5,3,11,1,9,1,4,0,2,2,7,2,24,2,3,0,0,0,0,1,15,0,0,1,1,0,2,1,4,36,3,0,1,0,7,2,12,0,2,0,2,0,6,3,6,1,12,2,14,8,16,11,16,31,4,7,0,0,2,1,2,63
